2,22,2017,52,10,61,28,13,2
2,25,2017,6,62,32,47,65,19
3,1,2017,16,10,52,40,55,17
3,4,2017,2,22,63,19,18,19
3,8,2017,42,23,59,46,33,4
3,11,2017,57,41,50,26,1,11
3,15,2017,30,16,41,48,53,16
3,18,2017,25,67,54,44,13,5
3,22,2017,2,29,9,27,42,9
3,25,2017,32,18,31,48,45,16
3,29,2017,8,62,31,36,15,11
4,1,2017,65,9,44,36,32,1
4,5,2017,53,20,54,46,8,13
4,8,2017,51,53,36,23,60,15
4,12,2017,68,63,14,8,61,24
4,15,2017,61,26,45,5,22,13
4,19,2017,1,19,52,40,37,15
4,22,2017,39,21,48,41,63,6
4,26,2017,18,1,51,15,26,26
4,29,2017,24,22,23,62,45,5
5,3,2017,18,49,66,17,59,9
5,6,2017,31,21,11,41,59,21
5,10,2017,62,31,56,46,29,8
5,13,2017,68,17,20,63,32,19
5,17,2017,39,4,48,45,11,9
5,20,2017,45,5,47,54,22,3
5,24,2017,38,28,33,32,62,15
5,27,2017,55,10,5,67,28,9
5,31,2017,60,39,33,4,46,6
6,3,2017,54,41,9,3,21,25
6,7,2017,66,57,5,69,21,13
6,10,2017,32,26,20,38,58,3
6,14,2017,63,22,5,43,57,24
6,17,2017,13,62,10,53,32,21
6,21,2017,65,14,46,68,61,13
6,24,2017,36,32,22,58,10,10
6,28,2017,46,37,29,53,68,8
7,1,2017,45,19,42,53,48,16
7,5,2017,54,9,68,4,16,21
7,8,2017,29,8,40,59,10,26
7,12,2017,18,23,2,61,1,9
7,15,2017,40,66,9,64,63,17
7,19,2017,63,51,59,61,50,4
7,22,2017,44,32,60,5,53,9
7,26,2017,19,42,21,7,69,12
7,29,2017,1,40,28,48,45,12
8,2,2017,16,1,54,63,69,18
8,5,2017,33,21,45,11,28,11
8,9,2017,12,30,47,62,36,9
8,12,2017,35,20,49,26,24,19
8,16,2017,64,43,60,9,15,4
8,19,2017,17,68,19,43,39,13
8,23,2017,7,26,16,23,6,4
8,26,2017,66,15,7,38,32,15
8,30,2017,43,19,69,28,67,7
9,2,2017,62,41,21,52,6,26
9,6,2017,32,14,8,58,67,17
9,9,2017,59,20,6,57,29,22
9,13,2017,24,63,35,57,17,19
9,16,2017,31,24,25,17,18,24
9,20,2017,68,48,67,39,53,26
9,23,2017,45,24,56,55,57,19
9,27,2017,21,25,10,23,8,22
9,30,2017,8,25,12,41,64,15
10,4,2017,23,63,62,66,22,24
10,7,2017,61,10,49,65,63,7
10,11,2017,1,69,19,3,13,23
10,14,2017,56,37,69,32,66,11
10,18,2017,69,54,49,30,66,8
10,21,2017,14,45,69,41,42,4
10,25,2017,57,54,29,22,18,8
10,28,2017,35,27,57,66,38,10
11,1,2017,26,3,19,6,44,1
11,4,2017,51,48,12,26,14,13
11,8,2017,12,21,14,34,20,22
11,11,2017,56,6,4,30,16,18
11,15,2017,48,32,44,50,23,25
11,18,2017,17,31,28,32,39,26
11,22,2017,61,51,37,46,35,13
11,25,2017,53,8,54,27,13,4
11,29,2017,59,28,26,24,63,16
12,2,2017,32,30,36,28,58,6
12,6,2017,50,19,55,62,20,9
12,9,2017,36,60,55,37,25,6
12,13,2017,2,28,51,58,24,7
12,16,2017,35,63,37,9,50,11
12,20,2017,20,61,64,1,69,20
12,23,2017,44,15,1,13,3,25
12,27,2017,16,60,3,56,9,3
12,30,2017,58,28,51,41,36,24
1,3,2018,42,39,18,2,37,12
1,6,2018,12,61,30,29,33,26
1,10,2018,7,24,50,49,33,4
1,13,2018,69,25,35,14,58,24
1,17,2018,33,51,3,37,57,21
1,20,2018,28,26,58,47,49,3
1,24,2018,11,9,5,33,64,21
1,27,2018,54,26,17,21,47,7
1,31,2018,7,4,14,59,46,22
2,3,2018,15,48,23,27,53,6
2,7,2018,40,35,34,47,23,10
2,10,2018,27,13,41,59,1,20
2,14,2018,44,46,37,39,69,26
2,17,2018,26,62,39,13,44,2
2,21,2018,7,36,31,15,34,8
2,24,2018,38,25,62,63,24,6
2,28,2018,69,12,65,59,30,16
3,3,2018,40,17,36,25,13,5
3,7,2018,36,6,19,13,51,18
3,10,2018,69,43,54,44,61,22
3,14,2018,12,24,6,41,68,9
3,17,2018,60,66,22,59,57,7
3,21,2018,29,4,61,3,18,25
3,24,2018,33,56,53,10,45,24
3,28,2018,53,8,52,6,26,21
3,31,2018,24,55,52,61,8,21
4,4,2018,42,64,54,8,24,24
4,7,2018,38,2,20,17,39,20
4,11,2018,67,18,16,55,27,18
4,14,2018,61,17,19,26,62,15
4,18,2018,12,17,10,9,23,9
4,21,2018,50,69,54,62,40,19
4,25,2018,18,17,39,64,56,12
4,28,2018,28,50,22,45,20,8
5,2,2018,40,5,31,50,14,6
5,5,2018,29,36,14,61,57,17
5,9,2018,50,69,16,38,11,19
5,12,2018,42,56,22,55,45,14
5,16,2018,17,22,21,19,51,19
5,19,2018,56,9,17,3,6,25
5,23,2018,20,54,61,56,64,7
5,26,2018,45,31,21,1,49,21
5,30,2018,46,23,26,17,68,20
6,2,2018,23,37,64,44,25,7
6,6,2018,53,28,41,23,56,14
6,9,2018,36,10,25,6,15,14
6,13,2018,13,38,45,20,55,1
6,16,2018,65,9,58,57,45,9
6,20,2018,14,56,27,4,23,13
6,23,2018,29,56,45,16,43,25
6,27,2018,63,28,62,7,37,15
6,30,2018,9,3,20,42,61,24
7,4,2018,7,41,15,4,44,10
7,7,2018,45,43,1,10,64,22
7,11,2018,21,19,47,27,46,7
7,14,2018,49,22,41,67,42,11
7,18,2018,28,36,10,1,27,12
7,21,2018,9,56,58,23,68,1
7,25,2018,64,44,18,2,41,26
7,28,2018,27,65,56,46,22,13
8,1,2018,5,38,22,58,32,26
8,4,2018,38,58,3,11,44,2
8,8,2018,21,63,30,43,10,17
8,11,2018,56,43,5,68,62,24
8,15,2018,28,15,12,47,48,16
8,18,2018,34,67,52,61,24,16
8,22,2018,45,1,47,69,7,13
8,25,2018,25,20,57,63,54,8
8,29,2018,53,25,41,67,57,12
9,1,2018,54,66,55,61,11,9
9,5,2018,59,60,6,50,15,13
9,8,2018,20,32,3,33,13,21
9,12,2018,28,48,63,6,64,24
9,15,2018,19,18,24,34,2,3
9,19,2018,50,4,51,48,39,11
9,22,2018,61,24,69,64,63,18
9,26,2018,7,1,30,50,2,8
9,29,2018,9,17,34,59,64,22
10,3,2018,63,66,53,59,41,3
10,6,2018,22,53,27,67,1,15
10,10,2018,27,60,42,23,8,7
10,13,2018,14,65,11,43,32,15
10,17,2018,3,64,69,68,57,15
10,20,2018,62,16,54,57,69,23
10,24,2018,56,53,45,21,3,22
10,27,2018,13,12,8,27,19,4
10,31,2018,40,39,47,7,25,20
11,3,2018,24,65,21,32,15,11
11,7,2018,50,28,34,42,26,25
11,10,2018,53,29,5,57,34,24
11,14,2018,49,62,42,7,69,23
11,17,2018,8,6,68,20,52,5
11,21,2018,14,23,38,7,55,18
11,24,2018,56,33,58,51,11,18
11,28,2018,4,68,59,69,19,21
12,1,2018,10,58,47,11,55,26
12,5,2018,36,38,9,11,37,11
12,8,2018,61,14,34,32,46,10
12,12,2018,9,64,29,21,4,26
12,15,2018,8,38,55,52,43,17
12,19,2018,43,31,29,37,15,16
12,22,2018,40,59,28,21,30,26
12,26,2018,52,38,25,67,5,24
12,29,2018,51,53,42,62,12,25
1,2,2019,56,46,42,12,8,12
1,5,2019,15,27,69,7,3,19
1,9,2019,19,59,37,6,49,22
